Date,Date,Organic_Traffic,Unique_Visits,First_Time_Visits,Returning_Visits,Impressions,CTR,Avg_Position,Bounce_Rate,Day_of_Week,Is_Weekend,Month,Traffic_Lag7,Traffic_Lag14,Rolling_Mean_7,Rolling_Std_7,Algorithm_Flag
2019-07-04,2019-07-04,2801,1971,1648,323,2049,0.0303,13.4,0.4351,3,0,7,3738.0,3716.0,3074.1428571428573,837.591274343957,0
2019-07-05,2019-07-05,2552,1790,1446,344,1660,0.0243,16.2,0.4255,4,0,7,2846.0,3333.0,2940.285714285714,787.1712465712682,0
2019-07-06,2019-07-06,1950,1291,1110,181,766,0.0358,12.0,0.3959,5,1,7,1733.0,1918.0,2898.285714285714,800.7662401903347,0
2019-07-07,2019-07-07,2110,1477,1209,268,1409,0.0264,15.2,0.3715,6,1,7,2184.0,2344.0,2929.285714285714,750.7759795228963,0
2019-07-08,2019-07-08,4303,2903,2383,520,2792,0.0241,15.9,0.3706,0,0,7,3512.0,3691.0,2918.714285714286,763.4334099504451,0
2019-07-09,2019-07-09,3883,2799,2335,464,3040,0.0214,15.3,0.3432,1,0,7,3675.0,4035.0,3031.714285714286,910.2984335344261,0
2019-07-10,2019-07-10,4244,2907,2347,560,3074,0.025,16.1,0.4305,2,0,7,3831.0,3939.0,3061.4285714285716,937.7766004656672,0
2019-07-11,2019-07-11,3765,2669,2150,519,2109,0.0323,13.6,0.358,3,0,7,2801.0,3738.0,3120.4285714285716,1004.8563507856613,0
2019-07-12,2019-07-12,3286,2276,1816,460,2340,0.0268,11.8,0.3677,4,0,7,2552.0,2846.0,3258.1428571428573,1019.730263120497,0
2019-07-13,2019-07-13,1851,1305,1063,242,1615,0.0494,7.5,0.2971,5,1,7,1950.0,1733.0,3363.0,971.6199531366781,0
2019-07-14,2019-07-14,2580,1754,1433,321,2428,0.035,11.3,0.3713,6,1,7,2110.0,2184.0,3348.8571428571427,996.0293550847101,0
2019-07-15,2019-07-15,4140,2911,2382,529,3177,0.0401,8.5,0.3956,0,0,7,4303.0,3512.0,3416.0,910.793061018795,0
2019-07-16,2019-07-16,4076,2785,2285,500,3085,0.0195,17.8,0.3185,1,0,7,3883.0,3675.0,3392.714285714286,886.084592328459,0
2019-07-17,2019-07-17,4141,2900,2360,540,2847,0.037,10.6,0.3307,2,0,7,4244.0,3831.0,3420.285714285714,906.6470673651855,0
2019-07-18,2019-07-18,3898,2774,2249,525,2821,0.0274,11.6,0.3966,3,0,7,3765.0,2801.0,3405.5714285714284,891.7643293200316,0
2019-07-19,2019-07-19,3027,2078,1641,437,2604,0.0308,13.4,0.3138,4,0,7,3286.0,2552.0,3424.5714285714284,902.0561433271614,0
2019-07-20,2019-07-20,1831,1271,1033,238,801,0.0262,12.6,0.4311,5,1,7,1851.0,1950.0,3387.5714285714284,913.9210135715264,0
2019-07-21,2019-07-21,2282,1617,1356,261,1485,0.0284,17.3,0.361,6,1,7,2580.0,2110.0,3384.714285714286,919.5393256563628,0
2019-07-22,2019-07-22,4138,2890,2376,514,2512,0.0524,9.2,0.3456,0,0,7,4140.0,4303.0,3342.1428571428573,968.593727794991,0
2019-07-23,2019-07-23,4049,2868,2344,524,2915,0.0282,11.8,0.3165,1,0,7,4076.0,3883.0,3341.8571428571427,968.3194081450932,0
2019-07-24,2019-07-24,4272,2963,2359,604,3399,0.045,8.8,0.3754,2,0,7,4141.0,4244.0,3338.0,964.9556121051999,0
2019-07-25,2019-07-25,4089,2755,2210,545,2550,0.0478,7.1,0.4625,3,0,7,3898.0,3765.0,3356.714285714286,984.2028439784277,0
2019-07-26,2019-07-26,3277,2264,1842,422,1310,0.044,9.7,0.4033,4,0,7,3027.0,3286.0,3384.0,1004.1556984186534,0
2019-07-27,2019-07-27,1954,1308,1069,239,1248,0.025,12.3,0.3512,5,1,7,1831.0,1851.0,3419.714285714286,993.7339875918627,0
2019-07-28,2019-07-28,2111,1509,1239,270,1880,0.0371,11.0,0.4311,6,1,7,2282.0,2580.0,3437.285714285714,961.5254744910424,0
2019-07-29,2019-07-29,3625,2539,2053,486,2705,0.036,9.3,0.3544,0,0,7,4138.0,4140.0,3412.8571428571427,997.2761952056189,0
2019-07-30,2019-07-30,4415,2906,2386,520,3171,0.0531,6.7,0.4145,1,0,7,4049.0,4076.0,3339.5714285714284,952.9721676843137,0
2019-07-31,2019-07-31,3854,2743,2260,483,2526,0.0295,11.0,0.3977,2,0,7,4272.0,4141.0,3391.8571428571427,1006.897616207227,0
2019-08-01,2019-08-01,4114,2771,2262,509,2294,0.0598,6.5,0.2415,3,0,8,4089.0,3898.0,3332.1428571428573,957.1677715307438,0
2019-08-02,2019-08-02,3492,2280,1874,406,2610,0.0241,13.8,0.3278,4,0,8,3277.0,3027.0,3335.714285714286,960.5032906911662,0
2019-08-03,2019-08-03,1849,1312,1096,216,1012,0.0332,12.7,0.4263,5,1,8,1954.0,1831.0,3366.4285714285716,961.7495961601818,0
2019-08-04,2019-08-04,2239,1630,1347,283,2470,0.0455,7.8,0.3894,6,1,8,2111.0,2282.0,3351.4285714285716,987.9130962358344,0
2019-08-05,2019-08-05,3976,2664,2191,473,2944,0.0362,10.3,0.3215,0,0,8,3625.0,4138.0,3369.714285714286,961.970844029013,0
2019-08-06,2019-08-06,4061,2833,2284,549,2539,0.0427,8.9,0.3364,1,0,8,4415.0,4049.0,3419.8571428571427,986.3348702091307,0
2019-08-07,2019-08-07,3702,2675,2215,460,2295,0.0275,12.3,0.2886,2,0,8,3854.0,4272.0,3369.285714285714,934.5222869262626,0
2019-08-08,2019-08-08,3622,2553,2112,441,2451,0.0265,15.5,0.3638,3,0,8,4114.0,4089.0,3347.5714285714284,923.0783385214963,0
2019-08-09,2019-08-09,3039,2033,1660,373,2017,0.0675,6.0,0.4644,4,0,8,3492.0,3277.0,3277.285714285714,872.3301581178383,0
2019-08-10,2019-08-10,1848,1265,1049,216,1791,0.0264,12.8,0.4206,5,1,8,1849.0,1954.0,3212.5714285714284,870.5478844082086,0
2019-08-11,2019-08-11,2082,1502,1242,260,1570,0.0384,11.8,0.4745,6,1,8,2239.0,2111.0,3212.4285714285716,870.808983482758,0
2019-08-12,2019-08-12,3807,2574,2121,453,2315,0.0365,13.4,0.4013,0,0,8,3976.0,3625.0,3190.0,901.5388695632163,0
2019-08-13,2019-08-13,3993,2667,2215,452,3483,0.0282,11.9,0.4051,1,0,8,4061.0,4415.0,3165.8571428571427,878.9621585656945,0
2019-08-14,2019-08-14,3567,2517,2087,430,2472,0.0334,9.2,0.4487,2,0,8,3702.0,3854.0,3156.1428571428573,867.7241167889318,0
2019-08-15,2019-08-15,3484,2450,2046,404,2707,0.0377,10.5,0.3844,3,0,8,3622.0,4114.0,3136.8571428571427,854.9766914116034,0
2019-08-16,2019-08-16,2994,2022,1663,359,1840,0.0376,9.3,0.3669,4,0,8,3039.0,3492.0,3117.1428571428573,843.438879147228,0
2019-08-17,2019-08-17,1793,1276,1074,202,1455,0.0345,15.7,0.4305,5,1,8,1848.0,1849.0,3110.714285714286,844.3047858614572,0
2019-08-18,2019-08-18,2422,1721,1477,244,1839,0.0318,12.2,0.4405,6,1,8,2082.0,2239.0,3102.8571428571427,858.1564403944457,0
2019-08-19,2019-08-19,4070,2847,2371,476,2021,0.0194,17.0,0.3426,0,0,8,3807.0,3976.0,3151.4285714285716,798.2791611006817,0
2019-08-20,2019-08-20,3987,2800,2293,507,3529,0.0289,11.0,0.3337,1,0,8,3993.0,4061.0,3189.0,839.4061392833956,0
2019-08-21,2019-08-21,3355,2407,1963,444,2832,0.0454,9.4,0.3761,2,0,8,3567.0,3702.0,3188.1428571428573,838.4508390620157,0
2019-08-22,2019-08-22,2925,1959,1627,332,1880,0.0479,7.2,0.4093,3,0,8,3484.0,3622.0,3157.8571428571427,826.2250356433158,0
2019-08-23,2019-08-23,3010,2143,1769,374,1653,0.0575,6.3,0.407,4,0,8,2994.0,3039.0,3078.0,816.4047198948916,0
2019-08-24,2019-08-24,1896,1380,1151,229,1515,0.0531,7.6,0.3289,5,1,8,1793.0,1848.0,3080.285714285714,816.1527051325799,0
2019-08-25,2019-08-25,2501,1791,1497,294,1800,0.0276,12.9,0.4583,6,1,8,2422.0,2082.0,3095.0,789.5720359789786,0
2019-08-26,2019-08-26,3851,2714,2257,457,2778,0.03,12.8,0.3385,0,0,8,4070.0,3807.0,3106.285714285714,778.8409581520656,0
2019-08-27,2019-08-27,4403,3075,2622,453,3068,0.058,6.2,0.3476,1,0,8,3987.0,3993.0,3075.0,736.9488901319116,0
2019-08-28,2019-08-28,4627,3125,2623,502,3338,0.0321,13.6,0.319,2,0,8,3355.0,3567.0,3134.4285714285716,833.2346322500891,0
2019-08-29,2019-08-29,4221,2982,2477,505,3453,0.0421,9.6,0.4708,3,0,8,2925.0,3484.0,3316.1428571428573,1009.4269708719876,0
2019-08-30,2019-08-30,3025,2102,1727,375,2331,0.0305,12.2,0.3841,4,0,8,3010.0,2994.0,3501.285714285714,1043.9895775797875,0
2019-08-31,2019-08-31,1998,1386,1179,207,1022,0.0234,17.3,0.3512,5,1,8,1896.0,1793.0,3503.4285714285716,1042.8278632549752,0
2019-09-01,2019-09-01,2297,1645,1414,231,2179,0.0245,14.9,0.4179,6,1,9,2501.0,2422.0,3518.0,1017.0170434494455,0
2019-09-02,2019-09-02,3192,2272,1910,362,2867,0.0279,10.8,0.4037,0,0,9,3851.0,4070.0,3488.8571428571427,1053.2923665933379,0
2019-09-03,2019-09-03,4087,2921,2434,487,4049,0.0455,8.4,0.3544,1,0,9,4403.0,3987.0,3394.714285714286,1044.9470025294222,0
2019-09-04,2019-09-04,4787,3348,2842,506,2790,0.0919,4.2,0.3884,2,0,9,4627.0,3355.0,3349.5714285714284,999.9866427679284,0
2019-09-05,2019-09-05,4483,3078,2570,508,3140,0.0384,8.7,0.3238,3,0,9,4221.0,2925.0,3372.4285714285716,1035.2583988458816,0
2019-09-06,2019-09-06,3571,2483,2095,388,1622,0.0314,10.8,0.3478,4,0,9,3025.0,3010.0,3409.8571428571427,1075.0231669707382,0
2019-09-07,2019-09-07,2263,1566,1343,223,1833,0.0364,9.2,0.3008,5,1,9,1998.0,1896.0,3487.8571428571427,1062.176449335888,0
2019-09-08,2019-09-08,2948,2118,1827,291,1834,0.0372,11.4,0.321,6,1,9,2297.0,2501.0,3525.714285714286,1003.3179479915075,0
2019-09-09,2019-09-09,4521,3287,2785,502,3837,0.0366,11.1,0.4309,0,0,9,3192.0,3851.0,3618.714285714286,894.739573709517,0
2019-09-10,2019-09-10,4563,3251,2758,493,2785,0.0363,10.2,0.4237,1,0,9,4087.0,4403.0,3808.5714285714284,929.4324176870526,0
2019-09-11,2019-09-11,4598,3365,2901,464,2442,0.0374,8.9,0.3589,2,0,9,4787.0,4627.0,3876.5714285714284,969.7370532164545,0
2019-09-12,2019-09-12,4603,3356,2868,488,2932,0.034,11.4,0.4241,3,0,9,4483.0,4221.0,3849.5714285714284,942.4096521051409,0
2019-09-13,2019-09-13,3349,2508,2121,387,1522,0.0222,12.9,0.364,4,0,9,3571.0,3025.0,3866.714285714286,956.8334432361875,0
2019-09-14,2019-09-14,2437,1716,1451,265,2025,0.0431,8.8,0.371,5,1,9,2263.0,1998.0,3835.0,971.8300605901462,0
2019-09-15,2019-09-15,3188,2367,2082,285,1382,0.0291,16.0,0.3747,6,1,9,2948.0,2297.0,3859.8571428571427,926.0684691337838,0
2019-09-16,2019-09-16,5291,3839,3280,559,3575,0.0308,10.2,0.3431,0,0,9,4521.0,3192.0,3894.1428571428573,890.4396720293797,0
2019-09-17,2019-09-17,5477,3815,3273,542,2853,0.0288,10.4,0.3373,1,0,9,4563.0,4087.0,4004.1428571428573,1019.0564964010196,0
2019-09-18,2019-09-18,5257,3726,3222,504,3414,0.0386,12.6,0.3954,2,0,9,4598.0,4787.0,4134.714285714285,1152.425082783496,0
2019-09-19,2019-09-19,5000,3500,3028,472,4034,0.0308,11.3,0.3577,3,0,9,4603.0,4483.0,4228.857142857143,1221.4303675843,0
2019-09-20,2019-09-20,3890,2822,2407,415,2805,0.0332,14.2,0.3934,4,0,9,3349.0,3571.0,4285.571428571428,1250.5675854244184,0
2019-09-21,2019-09-21,2654,1994,1739,255,1519,0.0295,12.8,0.4206,5,1,9,2437.0,2263.0,4362.857142857143,1198.6808622497413,0
2019-09-22,2019-09-22,3656,2640,2328,312,2498,0.0387,9.5,0.3828,6,1,9,3188.0,2948.0,4393.857142857143,1142.0416554824592,0
2019-09-23,2019-09-23,5223,3804,3291,513,3527,0.0352,11.6,0.3094,0,0,9,5291.0,4521.0,4460.714285714285,1071.1837244042424,0
2019-09-24,2019-09-24,5276,3826,3287,539,3743,0.0476,7.0,0.2931,1,0,9,5477.0,4563.0,4451.0,1062.6736720806184,1
2019-09-25,2019-09-25,5476,3838,3306,532,3136,0.0362,10.7,0.3522,2,0,9,5257.0,4598.0,4422.285714285715,1032.6204069075325,0
2019-09-26,2019-09-26,5196,3718,3208,510,3740,0.0346,10.4,0.3423,3,0,9,5000.0,4603.0,4453.571428571428,1064.936908482184,0
2019-09-27,2019-09-27,4052,2863,2448,415,1684,0.0295,10.5,0.366,4,0,9,3890.0,3349.0,4481.571428571428,1084.1026791995264,0
2019-09-28,2019-09-28,2635,1945,1696,249,1600,0.0347,11.6,0.378,5,1,9,2654.0,2437.0,4504.714285714285,1071.0195632022212,0
2019-09-29,2019-09-29,4076,2895,2541,354,2585,0.0644,5.4,0.4677,6,1,9,3656.0,3188.0,4502.0,1076.5015869317792,0
2019-09-30,2019-09-30,5167,3754,3216,538,3737,0.0412,8.9,0.2953,0,0,9,5223.0,5291.0,4562.0,1032.286620404739,0
2019-10-01,2019-10-01,4972,3634,3082,552,3367,0.0289,10.9,0.2706,1,0,10,5276.0,5477.0,4554.0,1026.5110812845478,0
2019-10-02,2019-10-02,5143,3683,3209,474,2906,0.0426,11.0,0.3635,2,0,10,5476.0,5257.0,4510.571428571428,996.8774343155687,0
2019-10-03,2019-10-03,4753,3454,2941,513,2823,0.0527,7.6,0.339,3,0,10,5196.0,5000.0,4463.0,949.9701749704071,0
2019-10-04,2019-10-04,3795,2854,2440,414,2679,0.0307,15.2,0.3783,4,0,10,4052.0,3890.0,4399.714285714285,906.7740832727917,0
2019-10-05,2019-10-05,2920,2118,1827,291,2004,0.0392,9.2,0.3993,5,1,10,2635.0,2654.0,4363.0,928.1499519653639,0
2019-10-06,2019-10-06,3950,2850,2471,379,2468,0.0189,14.2,0.4161,6,1,10,4076.0,3656.0,4403.714285714285,841.9655009333093,0
2019-10-07,2019-10-07,5493,3929,3432,497,3502,0.0428,11.6,0.2843,0,0,10,5167.0,5223.0,4385.714285714285,851.4328539361625,0
2019-10-08,2019-10-08,5652,4186,3705,481,4075,0.0444,8.3,0.3214,1,0,10,4972.0,5276.0,4432.285714285715,908.3060633739478,0
2019-10-09,2019-10-09,5617,3936,3388,548,3567,0.0214,15.7,0.362,2,0,10,5143.0,5476.0,4529.428571428572,1006.6838062243069,0
2019-10-10,2019-10-10,5234,3802,3261,541,3492,0.0548,6.9,0.3804,3,0,10,4753.0,5196.0,4597.142857142857,1068.8559972499168,0
2019-10-11,2019-10-11,4118,3147,2674,473,3676,0.0339,13.9,0.4513,4,0,10,3795.0,4052.0,4665.857142857143,1095.6704840068385,0
2019-10-12,2019-10-12,2863,2111,1803,308,1429,0.0263,14.9,0.4151,5,1,10,2920.0,2635.0,4712.0,1059.0730223486178,0
2019-10-13,2019-10-13,4032,3013,2645,368,2012,0.0475,9.1,0.3603,6,1,10,3950.0,4076.0,4703.857142857143,1075.243139724118,0
2019-10-14,2019-10-14,5476,4022,3466,556,3996,0.0323,14.6,0.3097,0,0,10,5493.0,5167.0,4715.571428571428,1066.0689247796888,0
2019-10-15,2019-10-15,5542,4117,3572,545,3454,0.0338,9.6,0.3223,1,0,10,5652.0,4972.0,4713.142857142857,1064.020117067238,0
2019-10-16,2019-10-16,5340,3966,3403,563,3468,0.0305,11.3,0.3235,2,0,10,5617.0,5143.0,4697.428571428572,1048.5430935577178,0
2019-10-17,2019-10-17,5388,3905,3333,572,3314,0.0389,11.2,0.3739,3,0,10,5234.0,4753.0,4657.857142857143,1012.6681635776745,0
2019-10-18,2019-10-18,4309,3097,2675,422,2827,0.0223,10.6,0.37,4,0,10,4118.0,3795.0,4679.857142857143,1028.8149215758453,0
2019-10-19,2019-10-19,3117,2223,1897,326,2802,0.0268,14.2,0.3191,5,1,10,2863.0,2920.0,4707.142857142857,1013.8541033388939,0
2019-10-20,2019-10-20,4234,3081,2679,402,3203,0.0217,13.5,0.3425,6,1,10,4032.0,3950.0,4743.428571428572,938.6049678721369,0
2019-10-21,2019-10-21,5698,4144,3507,637,4171,0.0694,4.9,0.3794,0,0,10,5476.0,5493.0,4772.285714285715,915.9178846537175,0
2019-10-22,2019-10-22,5721,4132,3536,596,3274,0.0261,14.2,0.3577,1,0,10,5542.0,5652.0,4804.0,947.6396994638674,0
2019-10-23,2019-10-23,6018,4446,3823,623,3572,0.0687,5.0,0.3632,2,0,10,5340.0,5617.0,4829.571428571428,972.9502997143555,0
2019-10-24,2019-10-24,5563,3995,3397,598,2603,0.0263,13.4,0.3608,3,0,10,5388.0,5234.0,4926.428571428572,1061.9125602959282,0
2019-10-25,2019-10-25,4159,2961,2461,500,2510,0.0215,14.5,0.4277,4,0,10,4309.0,4118.0,4951.428571428572,1076.5492490890758,0
2019-10-26,2019-10-26,2732,2057,1753,304,2297,0.0547,8.6,0.3872,5,1,10,3117.0,2863.0,4930.0,1092.8375908615,0
2019-10-27,2019-10-27,3901,2854,2460,394,2875,0.0471,10.0,0.3484,6,1,10,4234.0,4032.0,4875.0,1203.3857790971695,0
2019-10-28,2019-10-28,5749,4120,3529,591,3770,0.0476,6.8,0.3056,0,0,10,5698.0,5476.0,4827.428571428572,1239.0034782225543,0
2019-10-29,2019-10-29,5821,4140,3576,564,3896,0.0475,9.5,0.3524,1,0,10,5721.0,5542.0,4834.714285714285,1245.1108001948555,0
2019-10-30,2019-10-30,5647,4059,3452,607,3518,0.0383,9.3,0.2444,2,0,10,6018.0,5340.0,4849.0,1257.4865141755208,0
2019-10-31,2019-10-31,5219,3689,3180,509,3599,0.0307,12.9,0.3415,3,0,10,5563.0,5388.0,4796.0,1206.8011435194985,0
2019-11-01,2019-11-01,4054,3010,2604,406,3073,0.0256,15.2,0.354,4,0,11,4159.0,4309.0,4746.857142857143,1176.998219847328,0
2019-11-02,2019-11-02,2815,2170,1889,281,1322,0.0213,16.1,0.3209,5,1,11,2732.0,3117.0,4731.857142857143,1186.37043520301,0
2019-11-03,2019-11-03,4253,3063,2603,460,3015,0.0452,9.3,0.3222,6,1,11,3901.0,4234.0,4743.714285714285,1163.2409773682068,0
2019-11-04,2019-11-04,5816,4184,3640,544,4275,0.0402,9.5,0.3753,0,0,11,5749.0,5698.0,4794.0,1127.8083466026644,0
2019-11-05,2019-11-05,5843,4176,3549,627,3754,0.0681,5.0,0.3513,1,0,11,5821.0,5721.0,4803.571428571428,1137.5066090859668,0
2019-11-06,2019-11-06,6058,4351,3672,679,4338,0.0418,7.6,0.3436,2,0,11,5647.0,6018.0,4806.714285714285,1140.8118036856652,0
2019-11-07,2019-11-07,6291,4489,3810,679,5334,0.0258,12.8,0.3493,3,0,11,5219.0,5563.0,4865.428571428572,1200.2925833788418,0
2019-11-08,2019-11-08,4604,3357,2839,518,3079,0.0168,15.8,0.3599,4,0,11,4054.0,4159.0,5018.571428571428,1315.7561649919232,0
2019-11-09,2019-11-09,3354,2337,2000,337,2473,0.0473,7.8,0.4212,5,1,11,2815.0,2732.0,5097.142857142857,1263.9582572974641,0
2019-11-10,2019-11-10,4190,3075,2634,441,2559,0.0343,9.3,0.3659,6,1,11,4253.0,3901.0,5174.142857142857,1108.633607730905,0
2019-11-11,2019-11-11,5931,4194,3573,621,4049,0.0364,10.0,0.2813,0,0,11,5816.0,5749.0,5165.142857142857,1117.5775034378787,0
2019-11-12,2019-11-12,6443,4589,3877,712,4490,0.0424,10.7,0.4017,1,0,11,5843.0,5821.0,5181.571428571428,1129.5212639495776,0
2019-11-13,2019-11-13,5805,4275,3572,703,3973,0.0538,7.7,0.3575,2,0,11,6058.0,5647.0,5267.285714285715,1208.1111585564204,0
2019-11-14,2019-11-14,5753,4172,3569,603,3454,0.0331,11.5,0.3189,3,0,11,6291.0,5219.0,5231.142857142857,1184.0579136415197,0
2019-11-15,2019-11-15,4709,3452,2927,525,3271,0.0399,9.3,0.3037,4,0,11,4604.0,4054.0,5154.285714285715,1119.4974637883454,0
2019-11-16,2019-11-16,3418,2506,2136,370,2942,0.0427,11.5,0.3859,5,1,11,3354.0,2815.0,5169.285714285715,1111.5707676205493,0
2019-11-17,2019-11-17,4821,3387,2872,515,3440,0.0337,12.4,0.3488,6,1,11,4190.0,4253.0,5178.428571428572,1094.27995460375,0
2019-11-18,2019-11-18,6444,4699,3985,714,4692,0.0368,9.8,0.3994,0,0,11,5931.0,5816.0,5268.571428571428,1022.9512626289927,0
2019-11-19,2019-11-19,6607,4772,4119,653,4317,0.0371,8.4,0.319,1,0,11,6443.0,5843.0,5341.857142857143,1094.2121105421502,0
2019-11-20,2019-11-20,6726,4781,4115,666,4789,0.0423,9.3,0.2976,2,0,11,5805.0,6058.0,5365.285714285715,1123.0931564635239,0
2019-11-21,2019-11-21,6334,4462,3840,622,4348,0.0433,9.6,0.3729,3,0,11,5753.0,6291.0,5496.857142857143,1231.8716692593312,0
2019-11-22,2019-11-22,4575,3214,2724,490,2722,0.0357,9.7,0.3943,4,0,11,4709.0,4604.0,5579.857142857143,1270.9591428748222,0
2019-11-23,2019-11-23,3414,2474,2118,356,2481,0.037,10.7,0.3766,5,1,11,3418.0,3354.0,5560.714285714285,1287.1676547476368,0
2019-11-24,2019-11-24,4535,3242,2787,455,2680,0.0232,15.8,0.3845,6,1,11,4821.0,4190.0,5560.142857142857,1288.2778463995141,0
2019-11-25,2019-11-25,5970,4467,3836,631,3748,0.0316,11.8,0.3389,0,0,11,6444.0,5931.0,5519.285714285715,1319.7764601484093,0
2019-11-26,2019-11-26,5630,4115,3522,593,3858,0.0275,9.4,0.3539,1,0,11,6607.0,6443.0,5451.571428571428,1275.8532905658005,0
2019-11-27,2019-11-27,5384,3823,3225,598,3743,0.0298,12.5,0.3948,2,0,11,6726.0,5805.0,5312.0,1178.0824815492747,0
2019-11-28,2019-11-28,4201,3223,2747,476,2386,0.0423,10.1,0.3863,3,0,11,6334.0,5753.0,5120.285714285715,1006.2949723756637,0
2019-11-29,2019-11-29,3799,2947,2504,443,3024,0.0232,14.9,0.3584,4,0,11,4575.0,4709.0,4815.571428571428,894.2227271291283,0
2019-11-30,2019-11-30,3301,2443,2053,390,2510,0.0307,12.7,0.4263,5,1,11,3414.0,3418.0,4704.714285714285,973.5950072259045,0
2019-12-01,2019-12-01,4420,3308,2849,459,2721,0.0321,10.6,0.2616,6,1,12,4535.0,4821.0,4688.571428571428,999.1637932362526,0
2019-12-02,2019-12-02,6384,4674,4031,643,3653,0.0359,11.2,0.4196,0,0,12,5970.0,6444.0,4672.142857142857,1003.0475941800805,0
2019-12-03,2019-12-03,6964,4975,4285,690,4584,0.0734,4.7,0.2594,1,0,12,5630.0,6607.0,4731.285714285715,1099.8608570005006,0
2019-12-04,2019-12-04,6957,4959,4252,707,4459,0.0542,6.1,0.3035,2,0,12,5384.0,6726.0,4921.857142857143,1365.1170192296502,0
2019-12-05,2019-12-05,6350,4671,3989,682,4292,0.0647,6.2,0.3344,3,0,12,4201.0,6334.0,5146.571428571428,1568.227328030257,0
2019-12-06,2019-12-06,5324,3796,3258,538,3440,0.0396,10.9,0.3419,4,0,12,3799.0,4575.0,5453.571428571428,1562.6053945406638,0
2019-12-07,2019-12-07,3795,2760,2362,398,1797,0.0209,16.6,0.4065,5,1,12,3301.0,3414.0,5671.428571428572,1390.2855650480283,0
2019-12-08,2019-12-08,5013,3636,3159,477,3229,0.0254,17.4,0.3082,6,1,12,4420.0,4535.0,5742.0,1255.956076726662,0
2019-12-09,2019-12-09,7005,5250,4569,681,4546,0.0363,11.4,0.3393,0,0,12,6384.0,5970.0,5826.714285714285,1168.907996705415,0
2019-12-10,2019-12-10,6606,4791,4131,660,4665,0.0373,11.2,0.3095,1,0,12,6964.0,5630.0,5915.428571428572,1239.6756104108767,0
2019-12-11,2019-12-11,6686,4902,4240,662,4184,0.074,4.2,0.3443,2,0,12,6957.0,5384.0,5864.285714285715,1195.8157207927982,0
2019-12-12,2019-12-12,6163,4533,3871,662,4797,0.0497,8.3,0.3356,3,0,12,6350.0,4201.0,5825.571428571428,1158.3429050649238,0
2019-12-13,2019-12-13,4581,3272,2801,471,2342,0.0409,8.5,0.3602,4,0,12,5324.0,3799.0,5798.857142857143,1146.3265137780065,0
2019-12-14,2019-12-14,2930,2240,1958,282,2567,0.0363,9.9,0.3528,5,1,12,3795.0,3301.0,5692.714285714285,1229.0382031335998,0
2019-12-15,2019-12-15,3585,2672,2280,392,2375,0.0481,10.9,0.3469,6,1,12,5013.0,4420.0,5569.142857142857,1471.2574472846145,0
2019-12-16,2019-12-16,4925,3653,3128,525,3672,0.0422,9.2,0.3642,0,0,12,7005.0,6384.0,5365.142857142857,1649.4345928803732,0
2019-12-17,2019-12-17,4743,3441,2895,546,3243,0.0726,4.7,0.3931,1,0,12,6606.0,6964.0,5068.0,1483.8207438905715,0
2019-12-18,2019-12-18,4716,3390,2918,472,3649,0.0186,13.1,0.3304,2,0,12,6686.0,6957.0,4801.857142857143,1320.0189933698357,0
2019-12-19,2019-12-19,3793,2821,2381,440,2443,0.0531,8.0,0.3299,3,0,12,6163.0,6350.0,4520.428571428572,1029.3738966224048,0
2019-12-20,2019-12-20,2688,1906,1583,323,1447,0.0237,12.7,0.4031,4,0,12,4581.0,5324.0,4181.857142857143,751.2612569475772,0
2019-12-21,2019-12-21,1682,1177,1020,157,1806,0.0164,18.8,0.3883,5,1,12,2930.0,3795.0,3911.4285714285716,907.9953849263766,0
2019-12-22,2019-12-22,1880,1411,1190,221,1320,0.0375,9.6,0.4213,6,1,12,3585.0,5013.0,3733.1428571428573,1206.3293398531173,0
2019-12-23,2019-12-23,2451,1738,1442,296,1822,0.0862,4.4,0.3438,0,0,12,4925.0,7005.0,3489.5714285714284,1398.110970457735,0
2019-12-24,2019-12-24,1644,1197,977,220,1707,0.0367,11.7,0.3173,1,0,12,4743.0,6606.0,3136.1428571428573,1282.7105972082957,0
2019-12-25,2019-12-25,1483,1027,851,176,697,0.024,16.0,0.3701,2,0,12,4716.0,6686.0,2693.4285714285716,1165.0899617830416,0
2019-12-26,2019-12-26,1864,1355,1102,253,1593,0.0234,18.4,0.3562,3,0,12,3793.0,6163.0,2231.5714285714284,819.1220619547167,0
2019-12-27,2019-12-27,1927,1319,1109,210,1160,0.0403,8.6,0.3836,4,0,12,2688.0,4581.0,1956.0,445.5779019056748,0
2019-12-28,2019-12-28,1679,1219,1019,200,1183,0.0286,14.0,0.3636,5,1,12,1682.0,2930.0,1847.2857142857142,309.17185851114505,0
2019-12-29,2019-12-29,1962,1299,1111,188,1447,0.0353,10.9,0.4167,6,1,12,1880.0,3585.0,1846.857142857143,309.44112448704504,0
2019-12-30,2019-12-30,2469,1762,1479,283,1145,0.0374,11.8,0.3688,0,0,12,2451.0,4925.0,1858.5714285714287,312.44245184398835,0
2019-12-31,2019-12-31,1750,1192,1005,187,970,0.0246,20.5,0.395,1,0,12,1644.0,4743.0,1861.142857142857,318.15270367724384,0
2020-01-01,2020-01-01,1554,1105,870,235,1696,0.0486,8.0,0.3975,2,0,1,1483.0,4716.0,1876.2857142857142,308.47026560416145,0
